,start,end,url,expanded_url,display_url,images,status,title,description,unwound_url,id,author_id,text,created_at,retweet_count,reply_count,like_count,quote_count,reference_type,reference_id,media_key
317,264,287,https://t.co/5it1JadXLe,https://twitter.com/Beavsfan11111/status/1599473243769143297,twitter.com/Beavsfan11111/…,,,,,,1599474953904345088,19741316,"'90s thinking. Bowl world and schedule has changed.

Vegas has its bowl on Dec. 17 because that's a time period it needs to fill hotels. It's a standalone prime time bowl game on East coast TVs, against an SEC opponent. What more could OSU ask? (Other than Rose?) https://t.co/5it1JadXLe",2022-12-04T18:45:20.000Z,1,6,53,0,quoted,1599473243769143297,
318,105,128,https://t.co/Xo1DB5H6nP,https://twitter.com/nickdaschel/status/1599457339467517957,twitter.com/nickdaschel/st…,,,,,,1599471661203746816,19741316,"Put this poll up an hour ago, expecting to see Las Vegas as the overwhelming choice. Surprised it's not. https://t.co/Xo1DB5H6nP",2022-12-04T18:32:15.000Z,0,14,15,1,quoted,1599457339467517957,
319,201,224,https://t.co/1cz1J0KxaA,https://twitter.com/ErikMcNamara/status/1599470541186170880,twitter.com/ErikMcNamara/s…,,,,,,1599471476151050242,19741316,"Ultimately, the 12-team playoff solves this.

Sure, we'll have people arguing No. 13 deserves in. Ignore them. We're going to find out that no team below 4 or 5 has a chance to win the national title. https://t.co/1cz1J0KxaA",2022-12-04T18:31:31.000Z,0,3,4,0,quoted,1599470541186170880,
320,272,295,https://t.co/bi5e2Y8eyw,https://twitter.com/ErikMcNamara/status/1599467610974072833,twitter.com/ErikMcNamara/s…,,,,,,1599468941268881408,19741316,"Not that simple, when teams don't play similar schedules.

Look at UCLA and Oregon State. Both 9-3. Who is better? Bruins played soft NC schedule, while OSU faced the MWC championship game entrants (Fresno, Boise). UCLA beat UW/Utah. OSU beat UO. 

Other tests mandatory. https://t.co/bi5e2Y8eyw",2022-12-04T18:21:26.000Z,0,3,14,0,quoted,1599467610974072833,
321,85,108,https://t.co/GXfsYVISeK,https://twitter.com/HamptonKevin/status/1599466263310643202,twitter.com/HamptonKevin/s…,,,,,,1599467239505526785,19741316,I'd pick K-State right now. Bowls are all about motivation. Cats have all the juice. https://t.co/GXfsYVISeK,2022-12-04T18:14:41.000Z,0,0,9,0,quoted,1599466263310643202,
322,128,151,https://t.co/0q38XdMOnO,https://twitter.com/pmoen15/status/1599462697464393729,twitter.com/pmoen15/status…,,,,,,1599465338110083072,19741316,"11:30 is release of remaining CFP rankings and NY6 bowls. Rest of bowl announcements trickle out from there, until about 1 p.m. https://t.co/0q38XdMOnO",2022-12-04T18:07:07.000Z,0,1,17,0,quoted,1599462697464393729,
323,,,,,,,,,,,1599457339467517957,19741316,"I think I know the answer to this, but Beaver fans, which bowl do you want?",2022-12-04T17:35:20.000Z,2,10,5,3,,,
324,74,97,https://t.co/XGncBJFjl5,https://twitter.com/mhester9777/status/1599453431932256256,twitter.com/mhester9777/st…,,,,,,1599453989841801217,19741316,Doesn't change the fact that you want the four best teams in the playoff. https://t.co/XGncBJFjl5,2022-12-04T17:22:02.000Z,0,9,4,0,quoted,1599453431932256256,
325,,,,,,,,,,,1599452597366452225,19741316,"As cheap as Nick Saban sounds to stump for a CFP berth, he's right. Alabama would be favored over TCU, USC and Ohio State in a neutral site head-to-head.

I've long thought a Vegas oddsmaker should be in the room with the CFP committee. Money talks. Money knows.",2022-12-04T17:16:30.000Z,1,10,30,0,,,
326,52,75,https://t.co/j0Hehlx8kA,https://www.oregonlive.com/beavers/2022/12/oregon-state-remains-no-16-in-the-coaches-poll-falls-one-spot-to-17-in-ap-rankings.html,oregonlive.com/beavers/2022/1…,"[{'url': 'https://pbs.twimg.com/news_img/1599451754743369728/b193U5-t?format=jpg&name=orig', 'width': 1280, 'height': 853}, {'url': 'https://pbs.twimg.com/news_img/1599451754743369728/b193U5-t?format=jpg&name=150x150', 'width': 150, 'height': 150}]",200,"Oregon State remains No. 16 in the coaches’ poll, falls one spot to 17 in AP rankings","The Beavers, who wrapped up their regular season on Nov. 26 with a win over Oregon to finish 9-3, find out their bowl destination announcement later Sunday",https://www.oregonlive.com/beavers/2022/12/oregon-state-remains-no-16-in-the-coaches-poll-falls-one-spot-to-17-in-ap-rankings.html,1599451752491012097,19741316,"Latest on Oregon State in the AP and coaches polls

https://t.co/j0Hehlx8kA",2022-12-04T17:13:08.000Z,1,3,9,0,,,
327,108,131,https://t.co/XpoGCSoOFl,https://twitter.com/BeaversFootball/status/1599273099043962880,twitter.com/BeaversFootbal…,,,,,,1599277582738161666,19741316,"It's a baseball stadium that's a makeshift football stadium. It is a great place to watch baseball, though. https://t.co/XpoGCSoOFl",2022-12-04T05:41:03.000Z,0,1,18,0,quoted,1599273099043962880,
328,92,115,https://t.co/w8Otf8Ir4W,https://twitter.com/stoolpresidente/status/1599251264956551168,twitter.com/stoolpresident…,,,,,,1599270426144018433,19741316,"I mean, if we're going to be completely ridiculous -- and this is -- why not say next year? https://t.co/w8Otf8Ir4W",2022-12-04T05:12:37.000Z,0,6,38,0,quoted,1599251264956551168,
329,140,163,https://t.co/nsK3KNiXAo,https://twitter.com/holidaybowl/status/1599212324082307072,twitter.com/holidaybowl/st…,,,,,,1599264239012958208,19741316,"If this were genuine criteria for selection, pack your bags for San Diego (although it loses a little cred when ineligible WSU is included) https://t.co/nsK3KNiXAo",2022-12-04T04:48:02.000Z,0,3,16,0,quoted,1599212324082307072,
330,134,157,https://t.co/ngQaA0VxR7,http://Dawgman.com,Dawgman.com,"[{'url': 'https://pbs.twimg.com/news_img/1599211737127219200/C9tNE2s_?format=png&name=orig', 'width': 620, 'height': 320}, {'url': 'https://pbs.twimg.com/news_img/1599211737127219200/C9tNE2s_?format=png&name=150x150', 'width': 150, 'height': 150}]",200,Dawgman - Washington Huskies Basketball Recruiting,"Stay up to date with all the Washington Huskies sports news, recruiting, transfers, and more at 247Sports.com",https://247sports.com/college/washington/,1599211733494943745,19741316,"Washington center Franck Kepnang, who injured his knee during Thursday's second half against Oregon State, is out for the season, per https://t.co/ngQaA0VxR7. Kepnang had transferred to UW from Oregon.",2022-12-04T01:19:23.000Z,0,1,7,0,,,
331,45,68,https://t.co/zdhVjRGDHU,https://twitter.com/smithlm12/status/1599168351305355264,twitter.com/smithlm12/stat…,,,,,,1599202713241538561,19741316,Swipe Six for a championship. Heads up play. https://t.co/zdhVjRGDHU,2022-12-04T00:43:33.000Z,0,1,7,0,quoted,1599168351305355264,
332,,,,,,,,,,,1599196134958043136,19741316,Looks like Fresno State vs. Washington State in LA Bowl,2022-12-04T00:17:24.000Z,6,5,189,3,,,
